entity_id,entity_name,aliases,canonical_code,subgroup_name,confidence,rationale,source_urls,source_titles,publication_dates,source_types,evidence_texts,suspected_functions,related_case_ids,review_status,merge_confidence,seed_overlap
7cc64f1639cd9dda,Linchpin Labs,Linchpin Labs,4A,Automated Cyberattack Tools,0.5559719084441388,"Top code 4A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Linchpin Labs. Linchpin Labs is a software development and cybersecurity firm with a history of working with government clients, reportedly selling zero-day exploits and other tools to intelligence agencies, including those within the Five Eyes alliance. It frequently collaborates with its partner company, Azimuth Security, to provide such hacking capabilities to government entities. In 2018, it was acquired by U.S. defense contr",Automated Cyberattack Tools,b6adf0832ab44f4b,low_confidence,1.0,False
59475f90f6951035,LongHope,LongHope,3A,Mass Surveillance Systems,1.0,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"LongHope. LongHope, a Chinese company, sells Wi-Fi hacking tools to law enforcement. LongHope's Wi-Fi WLAN Data Interception System (WWDIS) can snoop on Wi-Fi users, drop spyware, exploit mobile application vulnerabilities, and carry out man-in-the-middle attacks. LongHope also engages in HTTP injection by inserting iFrame code into websites, creating security vulnerabilities susceptible to Trojan dropping.

Macchina Securit",Mass Surveillance Systems,a0ae3b6f4bb122ed,ready_for_review,1.0,False
1df6a192b778ec25,Magal Security Systems,Magal Security Systems,3A,Mass Surveillance Systems,0.4736966174792499,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Magal Security Systems. An Israeli company specializing in high-tech security systems for fences and walls. Its systems are installed in the West Bank and Gaza walls. Now known as Senstar Technologies Corp.

Malvin Systems. Malvin Systems is a Russian company that develops SORM-compatible systems for surveillance purposes. SORM (System for Operative Investigative Activities) is an interception system used by Russian authorities to monitor",Mass Surveillance Systems,7b896451a1f7f0ea,low_confidence,1.0,False
0c86601e9097d62d,Malicious AI,Malicious AI,4A,Automated Cyberattack Tools,0.5786973077329027,"Top code 4A from combined rule, prototype, and optional model signals.",https://siliconangle.com/2025/03/25/malicious-ai-tool-mentions-surge-200-across-dark-web-channels-2024/,Malicious AI tool mentions surge 200% across dark web channels in 2024 - SiliconANGLE,"Tue, 25 Mar 2025 05:00:00 GMT",news,"Malicious AI tool mentions surge 200% across dark web channels in 2024 - SiliconANGLE [the voice of enterprise and emerging tech] CUBE SPECIAL FEATURES Malicious AI tool mentions surge 200% across dark web channels in 2024 A new report out today from threat intelligence firm KELA Research and Strategy Ltd. reveals a 200% increase in mentions of malicious artificial intelligence tools on cybercrime forums through 2024, emphasizin",Automated Cyberattack Tools,90754fde3fd94a02,low_confidence,1.0,False
f8c478307a064190,Mantra Softech,Mantra Softech,3A,Mass Surveillance Systems,0.987355995052122,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Mantra Softech. Mantra Softech India Pvt Ltd, founded in 2006 by Hiren and Bhavyen Bhandari, is an Indian company that develops and distributes biometric and identity management technologies. Headquartered in Ahmedabad, the company has developed a range of biometric devices, including fingerprint scanners, iris sensors, AI-driven video processors for monitoring purposes, and ""mood pattern"" or facial emotion detection embedded in i",Mass Surveillance Systems,276519e47e013309,ready_for_review,1.0,False
fdfde3b7752904ff,Massive Blue,Massive Blue,3A,Mass Surveillance Systems,0.47522171170078026,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Massive Blue. Massive Blue, a New York-based company, has developed a surveillance tool called Overwatch, marketed as an ""AI-powered force multiplier for public safety."" This technology deploys AI-generated virtual personas designed to infiltrate online spaces. Its stated use cases include monitoring ""college protesters,"" ""radicalized"" activists, among others. The AI bots can engage in conversations, join groups, and monitor dis",Mass Surveillance Systems,c1422dbbc1bb2182,low_confidence,1.0,False
467a74cf77d00d80,MCM Solutions,MCM Solutions,Not included,Not included,0.7334817174569728,Evidence was too weak or ambiguous to assign a taxonomy code confidently.,https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"MCM Solutions. MCM Solutions, a U.K.-based surveillance technology company, manufactures the controversial Detego digital forensics system that enables authorities to extract and analyze data from multiple devices simultaneously. While the company claims to develop tools ""for good"" to address security challenges, their technology has raised privacy concerns, particularly in Ghana where they conducted advanced training for special",uncertain,42a14723d47a563d,ready_for_review,1.0,False
096c33351595ff13,Megvii,Megvii,3A,Mass Surveillance Systems,0.9508528215502391,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Megvii. Megvii, also known as Face++, is a leading facial recognition company in China. Its technology has been linked to the mass surveillance and arbitrary detention of Uyghurs in East Turkistan (renamed Xinjiang by China). Megvii has exported its facial recognition software to other countries, including Thailand and Pakistan.

Meiya Pico. Xiamen Meiya Pico Information Co., Ltd. (aka Meiya Pico) provides surveillance tec",Mass Surveillance Systems,a0cf8989e6e4c3aa,ready_for_review,1.0,False
c392e34348b21543,Megvii Technology Limited,Megvii Technology Limited,3A,Mass Surveillance Systems,0.9176225249131308,"Top code 3A from combined rule, prototype, and optional model signals.",https://home.treasury.gov/news/press-releases/jy0538,Treasury Identifies Eight Chinese Tech Firms as Part of The Chinese Military-Industrial Complex | U.S. Department of the Treasury,2021-12-16,government_report,"illance project contracts with the PRC, particularly in parts of the country with sizeable ethnic minority populations. Megvii Technology Limited (Megvii) operates or has operated in the surveillance technology sector of the economy of the PRC and owns or controls, directly or indirectly, Beijing Kuangshi Technology Co., Ltd. (Kuangshi), an entity that operates or has operated in the surveillance technology sector of the economy of the PRC. Kuangshi has developed and created customized software designed to conduct surveillance activities of ethnic minorities,",Mass Surveillance Systems,c792dced4ac272e5,ready_for_review,1.0,False
616b22be00f7ac72,Meltwater,Meltwater,Not included,Not included,0.3799473040939438,Evidence was too weak or ambiguous to assign a taxonomy code confidently.,https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Meltwater. Meltwater is a Norwegian media intelligence platform that provides tools for monitoring and analyzing social media, news, blogs, and other online content. It is now headquartered in San Francisco, California. Meltwater's capabilities include real-time social media monitoring, keyword tracking, and sentiment analysis.",uncertain,99a8404baeced946,low_confidence,1.0,False
82454f2e32eddfe5,Memento Labs,Memento Labs,3A,Mass Surveillance Systems,0.9058753250080002,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Memento Labs. Memento Labs is a company that acquired the infamous spyware vendor Hacking Team, which sold its advanced surveillance technology, called Remote Control System (RCS), to governments and dictatorships worldwide. When researchers began to uncover information about Hacking Team’s operations, the primary targets were human rights activists and journalists. Hacking Team's former chairman, Paolo Lezzi, became the owner o",Mass Surveillance Systems,196c84e70300ade4,ready_for_review,1.0,False
e3616a1b1a9e4338,MFI Soft,MFI Soft,Not included,Not included,0.756491015565683,Evidence was too weak or ambiguous to assign a taxonomy code confidently.,https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"MFI Soft. A subsidiary of Citadel, MFI Soft is notable for its development of NetBeholder, a powerful surveillance tool that allows for detailed tracking and analysis of telecom subscriber data. This technology is employed to monitor communications and movements of individuals. It supplies solutions for tracking user traffic to the countries of the former Soviet Union, and through the Canadian company ALOE Systems (formerly",uncertain,8dbe68bd761058e0,ready_for_review,1.0,False
956228de8e451fa3,Mindbox,Mindbox,3A,Mass Surveillance Systems,0.9739074018552007,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Mindbox. Mindbox Analytics India Pvt Ltd provides Automatic Number Plate Recognition (ANPR) systems using AI technology to capture license plates. The company also offers the Mindbox Fast-Mind Facial Recognition System (FRS), an AI-powered tool designed for rapid and contactless identity verification.

Mobilewalla. Mobilewalla is a data broker and consumer intelligence platform that aggregates and analyzes large amounts of",Mass Surveillance Systems,2ec3276122be5c1e,ready_for_review,1.0,False
d078851956d96e37,Mollitiam Industries,Mollitiam Industries,3A,Mass Surveillance Systems,0.9825383972873171,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Mollitiam Industries. Mollitiam Industries is a Spanish cybersecurity and surveillance company that develops intelligence and monitoring solutions. The company provides various tools with intelligence gathering and surveillance capabilities for both government and private sector clients. Those who have bought its surveillance products include the Colombian armed forces, which have used them to illegally spy on supreme court judges, poli",Mass Surveillance Systems,ae0723acacc7eeaa,ready_for_review,1.0,False
3ac681466d2e2392,Mozenda,Mozenda,3A,Mass Surveillance Systems,0.4959482948660286,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Mozenda. Mozenda is identified as one of the big data analysis tools that Serbian law enforcement and intelligence agencies have been using for surveillance purposes.

MSAB. MSAB is a Swedish forensic technology company. Its software, XRY, which can decrypt passwords and recover deleted data, was reportedly used by Hong Kong police in 2020 to access pro-democracy activist Joshua Wong's phone in under an hour. Leaked documen",Mass Surveillance Systems,b143cdeb6ea11064,low_confidence,1.0,False
2fc48e0840aef873,MSN,MSN,3B,Predictive Suppression Systems,0.6123694517789804,"Top code 3B from combined rule, prototype, and optional model signals.",https://www.msn.com/en-in/technology/artificial-intelligence/kerala-cops-shift-to-predictive-policing-take-ai-route/ar-AA1VxgNl,MSN,"Mon, 02 Feb 2026 18:05:00 GMT",news,"Kerala cops shift to predictive policing, take AI route THIRUVANANTHAPURAM: In a bid to shift to predictive policing using artificial intelligence, the CCTNS team of the State Crime Records Bureau has ventured into developing tools that could help ... Reported by Autonomous Discovery - Cybercrime And Abuse AI",Predictive Suppression Systems,96d6b5f5822296cd,ready_for_review,1.0,False
476c22becbcf070d,MSN,MSN,4A,Automated Cyberattack Tools,0.8536363717098587,"Top code 4A from combined rule, prototype, and optional model signals.",https://www.msn.com/en-us/news/technology/interpol-ai-powered-cybercrime-is-45-times-more-profitable/ar-AA1YQTHW | https://www.msn.com/en-us/travel/news/ai-finally-delivers-those-elusive-productivity-gains-for-cybercriminals/ar-AA1YKyCk,MSN | MSN,"Tue, 17 Mar 2026 08:30:00 GMT | Mon, 16 Mar 2026 09:40:06 GMT",news | news,Interpol: AI-powered cybercrime is 4.5 times more profitable Polishing phishing emails and cloning voices are just some of the ways crooks use AI to boost their campaigns. Reported by Autonomous Discovery - Cybercrime And Abuse AI | AI finally delivers those elusive productivity gains for cybercriminals Interpol says fraud schemes using the tech are 4.5x more profitable AI is apparently good for the bottom line if your business is crime. Financial fraud schemes carried out with the help of artificial ... Reported by Autonomous Discovery - Cybercrime And Abuse AI,Automated Cyberattack Tools | Automated Cyberattack Tools,9ebced8ef66b0d5a | 2880ae403571658a,ready_for_review,1.0,False
b979ed44955de982,Mulk International,Mulk International,3A,Mass Surveillance Systems,0.9617593564552155,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Mulk International. Mulk International is a UAE-based multinational conglomerate that is spearheading the development of the Zim Cyber City, a $500 million high-tech park in Zimbabwe. This project is part of Zimbabwe's broader ""smart city"" initiative, which aims to integrate advanced surveillance systems. The Cyber City will feature 24/7 surveillance technology, including facial recognition systems, directly connected to local law enf",Mass Surveillance Systems,eea79ab9d2c169c5,ready_for_review,1.0,False
20cc7f1083376e2a,Naung Yoe Technologies. Naung Yoe,Naung Yoe Technologies. Naung Yoe,3A,Mass Surveillance Systems,0.7214647356462482,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Naung Yoe Technologies. Naung Yoe Technologies Co., Ltd. is a Yangon-based company that distributes surveillance products, system integration, and equipment provision. Since the 2021 military coup, Naung Yoe Technologies has been involved in the procurement and installation of surveillance technologies across Myanmar. The company has been awarded tenders to install Chinese-made CCTV cameras equipped with facial recognition capabilities in several ci",Mass Surveillance Systems,87bac327e8d141b1,ready_for_review,1.0,False
9408e83b51d807fc,Near. Data,Near. Data,4C,Autonomous Weaponization,0.3020475023379904,"Top code 4C from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Near. Data intelligence company Near was originally founded in Singapore in 2012 and later relocated to Pasadena, California. In 2021, data broker Near claimed to have location data on 1.6 billion people, which raised additional concerns when the company filed for bankruptcy in 2022. The data's potential sale to another company, including sensitive information from locations like abortion clinics, alarmed many human rights and",Autonomous Weaponization,413b2446521020ee,low_confidence,1.0,False
810b17c8b1fdce2c,NEC Corporation,NEC Corporation,3A,Mass Surveillance Systems,0.9765891812450089,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"NEC Corporation. NEC Corporation is a Japanese multinational company specializing in IT services and electronics, with a significant focus on biometric surveillance technologies. Their products include NeoFace, a facial recognition system used for law enforcement and immigration purposes, and which is powered by AI for advanced image matching and identity verification. NEC has numerous partnerships with foreign governments to provi",Mass Surveillance Systems,4483568a1a2f777a,ambiguous,1.0,False
a7426ba339121621,Netposa Technologies Limited,Netposa Technologies Limited,3A,Mass Surveillance Systems,0.924955180809734,"Top code 3A from combined rule, prototype, and optional model signals.",https://home.treasury.gov/news/press-releases/jy0538,Treasury Identifies Eight Chinese Tech Firms as Part of The Chinese Military-Industrial Complex | U.S. Department of the Treasury,2021-12-16,government_report,"Netposa Technologies Limited (Netposa) owns or controls, directly or indirectly, SenseNets Technology Ltd. (SenseNets), an entity that operates or has operated in the surveillance technology sector of the economy of the PRC. Netposa’s subsidiary, SenseNets, has created a facial recognition database that combines GPS tracking with sensitive personal information to track individuals including Uyghurs. At one point, SenseNets was tracking over 2.5",Mass Surveillance Systems,24c8a0152da2d6b0,ready_for_review,1.0,False
fecf89a1bccb510a,Netposa Technologies Limited. Netposa Technologies,Netposa Technologies Limited. Netposa Technologies,3A,Mass Surveillance Systems,0.9099353268836298,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Netposa Technologies Limited. Netposa Technologies Limited (Netposa) owns or controls, directly or indirectly, SenseNets Technology Ltd. (SenseNets), an entity that operates or has operated in the surveillance technology sector of the economy of the PRC. Netposa’s subsidiary, SenseNets, has created a facial recognition database that combines GPS tracking with sensitive personal information to track individuals including Uyghurs. At one point, SenseNets was tracking",Mass Surveillance Systems,6e2857c72287e87a,ready_for_review,1.0,False
1ba7d8bb2f5302da,"Netposa Technologies Limited SZ DJI Technology Co., Ltd","Netposa Technologies Limited SZ DJI Technology Co., Ltd",3A,Mass Surveillance Systems,0.9317818811472222,"Top code 3A from combined rule, prototype, and optional model signals.",https://home.treasury.gov/news/press-releases/jy0538,Treasury Identifies Eight Chinese Tech Firms as Part of The Chinese Military-Industrial Complex | U.S. Department of the Treasury,2021-12-16,government_report,"Leon Technology Company Limited Megvii Technology Limited Netposa Technologies Limited SZ DJI Technology Co., Ltd. Xiamen Meiya Pico Information Co., Ltd. TECHNOLOGY USED FOR SURVEILLANCE OF RELIGIOUS OR ETHNIC MINORITY GROUPS Beginning in 2016, Chen Quanguo, the then-newly appointed Communist Party Secretary of the Xinjiang Uyghur Autonomous Region, stepped up security and surveillance measures aimed at the Uyghur population in Xinjiang. Such actions included the installation of thousands of neighborhood police kiosks and ubiq",Mass Surveillance Systems,4d3b903ade69d6fa,ready_for_review,1.0,False
5c162823921b69d5,Network Solutions,Network Solutions,3A,Mass Surveillance Systems,0.9469999688153518,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Network Solutions. Network Solutions (Сетевые Решения) is a Russian software developer that provides billing systems for telecommunications operators. Beyond its billing solutions, the company provides tools for transferring data to SORM (System for Operative Investigative Activities), a Russian government-mandated surveillance system. According to its website, Network Solutions facilitates the direct transfer of sensitive subscriber",Mass Surveillance Systems,3f7ab9bf20b1a66f,ready_for_review,1.0,False
b213f3099cfb6d02,Nightingale,Nightingale,3A,Mass Surveillance Systems,0.9834998034838655,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Nightingale. Nightingale Security is a developer of autonomous surveillance drones headquartered in Newark, California, United States. Their drones, known as Blackbirds, are equipped with advanced features like autonomous takeoff, landing, and recharging, as well as thermal imaging and AI-based threat detection. These drones can perform scheduled patrols, respond to alarms and provide live video feeds to its operators.

Nika-X.",Mass Surveillance Systems,55e0c437e1feb046,ready_for_review,1.0,False
f3aaeff4a0628590,Noldus Information Technology. Noldus Information,Noldus Information Technology. Noldus Information,3A,Mass Surveillance Systems,0.9758879050541599,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Noldus Information Technology. Noldus Information Technology, a Dutch company, specializes in emotion recognition systems and digital surveillance technology. Their ""FaceReader"" software, which automatically analyzes facial expressions such as anger, happiness, sadness, surprise, and disgust, has been sold to public security and law enforcement institutions in China. The software has been used by Chinese universities with ties to the public security apparatus and p",Mass Surveillance Systems,df95994ba0c9d909,ready_for_review,1.0,False
f78f6f3b45572935,Norsi-Trans,Norsi-Trans,3A,Mass Surveillance Systems,0.5230360861913119,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Norsi-Trans. Norsi-Trans produces SIGINT and lawful interception equipment and software for the Russian government and also sells an OSINT platform called Vitok-ROI (or Vitok-OSINT).

Polaris Wireless. Polaris Wireless, US based company that specializes in the development of wireless surveillance products.

Pro4Tech. Pro4Tech, Tel Aviv/Israel based company which provides tactical surveillance systems designed by field-professio",Mass Surveillance Systems,d9b45c48e918c3c7,low_confidence,1.0,False
3a9bb60e6a891e7e,NoviSpy,NoviSpy,3A,Mass Surveillance Systems,0.8797399596956459,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"NoviSpy. NoviSpy is a spyware discovered by Amnesty International. It was found on a Serbian journalist's phone, reportedly installed after the device was unlocked using a Cellebrite tool. NoviSpy operates through two applications, NoviSpyAdmin and NoviSpyAccess, which exploit Android's accessibility services to perform extensive surveillance. Its capabilities include capturing screenshots, exfiltrating files, tracking loca",Mass Surveillance Systems,baec48108025dd2f,ready_for_review,1.0,False
fa283d3fb8ecc717,Nudify,Nudify,1B,Synthetic Media Deception,0.8424658270918242,"Top code 1B from combined rule, prototype, and optional model signals.",https://www.xbiz.com/news/283348/san-francisco-city-attorney-sues-nonconsensual-deepfake-porn-sites,San Francisco City Attorney Sues &#39;Nonconsensual&#39; Deepfake Porn Sites - XBIZ.com,,news,"and Undresser.ai (operated by Briver); Undress.app, Undress.love, Undress.cc, and Ai-nudes.app (operated by Itai Tech); Nudify.online (operated by Defirex); Undressing.io (operated by Itai OÜ); Undressai.com (operated by Gribinets); Deep-nude.ai (operated by someone only identified as Doe #1); Pornx.ai (operated by someone only identified as Doe #2); Deepnude.cc (operated by someone only identified as Doe #3); Ainude.ai (operated by someone only identified as Doe #4); and Clothoff.io (operated by someone only identified as Doe #5). Accordin",Synthetic Media Deception,7f2daca0ff416977,ready_for_review,1.0,True
e37774809e8627c0,Obvious Technologies,Obvious Technologies,Not included,Not included,0.3154072309910062,Evidence was too weak or ambiguous to assign a taxonomy code confidently.,https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Obvious Technologies. Obvious Technologies is a French tech company co-founded by former GIGN commander Thierry Orosco and entrepreneur Naoufal el-Ouali. The company partnered with Emirati cyber-intelligence firm CPX and has ties with the AI-surveillance powerhouse Group 42 (G42). The company is also working with consultant Charles Gillibert to integrate surveillance capabilities and deliver UAVs to Saudi authorities.

Octasic. Octasic,",uncertain,bb312ed9ae45eb79,low_confidence,1.0,False
acd81e4098d52c42,Once,Once,3A,Mass Surveillance Systems,0.9320375097914239,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Once installed, RCS X allows hackers to control microphones, cameras, and take screenshots, while managing all infections from a single console.

MER Group. MER Group develops and sells a range of surveillance and cyber intelligence solutions, including tools for intercepting communications, extracting data from devices, and monitoring online activities. One of the company’s flagship surveillance projects is the ‘Mabat 2",Mass Surveillance Systems,4cefc78ba7683a48,ready_for_review,1.0,False
eade4845a741efd3,Oniks-Line,Oniks-Line,Not included,Not included,0.7750219588667158,Evidence was too weak or ambiguous to assign a taxonomy code confidently.,https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Oniks-Line. Oniks-Line is a Russian company that develops surveillance and interception technology, particularly systems used for state monitoring and data interception. It is one of the providers of SORM (System for Operational-Investigative Activities) equipment, a surveillance framework widely used in Russia and exported to other countries.

Oosto. Oosto is an Israeli company formerly known as AnyVision specializing in faci",uncertain,6ddd4160dac16142,ready_for_review,1.0,False
c46763b52e64ae2e,On-Prem Security,On-Prem Security,Not included,Not included,0.45758629192696154,Evidence was too weak or ambiguous to assign a taxonomy code confidently.,https://www.tmcnet.com/usubmit/2026/03/25/10354624.htm,"Xthings Unveils Xthings One: The On-Prem Security Command Center That Unifies Video, Access, and Workforce Intelligence","Wed, 25 Mar 2026 08:20:00 GMT",news,"Xthings Unveils Xthings One: The On-Prem Security Command Center That Unifies Video, Access, and Workforce Intelligence Debuting at ISC West, Xthings One replaces fragmented security tools with a single, AI-powered edge platform - no cloud dependency required. LAS VEGAS and SAN JOSE, Calif., March ... Reported by Autonomous Discovery - Bing News",uncertain,2de99370b29fdef4,low_confidence,1.0,False
4610d85bf4d533af,OryxLabs,OryxLabs,3A,Mass Surveillance Systems,0.8960877843411679,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"OryxLabs. OryxLabs is an Abu Dhabi-based cybersecurity firm. Established in 2020, the company specializes in DNS monitoring and zero-day exploit research. Under the leadership of Sumit Dhar, a former executive at DarkMatter and Digital14, OryxLabs has recruited a team of former spyware and surveillance tech developers, including veterans from Beacon Red and Connection Systems.

OSI Systems. OSI Systems is a global provider o",Mass Surveillance Systems,fd1a5a12e0eb04c9,ready_for_review,1.0,False
b5826b5078bedf3e,Outbound Investment Security,Outbound Investment Security,2C,Financial Extraction Algorithms,0.5560265701886307,"Top code 2C from combined rule, prototype, and optional model signals.",https://home.treasury.gov/news/press-releases/jy0538,Treasury Identifies Eight Chinese Tech Firms as Part of The Chinese Military-Industrial Complex | U.S. Department of the Treasury,2021-12-16,government_report,Education Commission Innovations in Financial Services The Committee on Foreign Investment in the United States (CFIUS) Outbound Investment Security Program Exchange Stabilization Fund International Monetary Fund Multilateral Development Banks Macroeconomic and Foreign Exchange Policies of Major Trading Partners Exchange Rate Analysis U.S.-China Comprehensive Strategic Economic Dialogue (CED) Small Business Programs,Financial Extraction Algorithms,61a95602ad432ebc,low_confidence,1.0,False
5a7d5ad058db0447,Paladion,Paladion,3A,Mass Surveillance Systems,0.5196403058161143,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Paladion. Paladion was an India-based company that develops surveillance tools for use by governments, law enforcement agencies, and corporations. Among its offerings is an SSL Interception and Decryption System, designed to perform covert man-in-the-middle attacks, enabling the monitoring of encrypted communications, including banking transactions and Gmail. Paladion marketed a link analysis tool that maps relationships bet",Mass Surveillance Systems,cbd58e2996b50a95,low_confidence,1.0,False
3f4fecb3c5f7aefd,Palm Beach Networks. Palm Beach,Palm Beach Networks. Palm Beach,3A,Mass Surveillance Systems,0.9921658837730786,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Palm Beach Networks. Palm Beach Networks (formerly known as Defense Prime) is a spyware company with roots in both the U.S. and Israel, operating out of Barcelona, Spain. According to an investigation by TechCrunch, the company specializes in offensive cybersecurity, including the development of zero-day exploits and spyware implants. It has undergone several rebrandings, transitioning from Defense Prime to Palm Beach Networks and later to Head an",Mass Surveillance Systems,b990bf6d46dfbdaa,ready_for_review,1.0,False
3568146303b3d617,Paraben,Paraben,3A,Mass Surveillance Systems,0.9474382229104328,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Paraben. Paraben Corporation is a developer of digital forensics and surveillance technology, offering tools designed for data extraction and analysis from mobile devices. Their products, such as the CSI Stick, allow for rapid and covert retrieval of data, including deleted files, from smartphones without leaving traces, specifically marketed towards law enforcement, intelligence, and corporate investigations.

Parrot. Parr",Mass Surveillance Systems,2168ec14b1bc17e1,ready_for_review,1.0,False
073e676b3abad08e,Passitora,Passitora,3A,Mass Surveillance Systems,0.9287200030717707,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Passitora. Passitora, previously known as WiSpear, is a Cyprus-based company controlled by former Israeli intelligence commander Tal Dilian. It sells advanced surveillance technology to governments worldwide. Despite a ban on Israeli intelligence and defense exports to Bangladesh, Passitora sold spyware to the country's National Telecommunication Monitoring Centre (NTMC), a branch of the Interior Ministry responsible for moni",Mass Surveillance Systems,33dcc10bf6b19dbe,ready_for_review,1.0,False
1dc5411b82f0a2e0,Patternz,Patternz,3A,Mass Surveillance Systems,0.9778333662281701,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Patternz. Patternz is an Israeli company that builds geolocation technology derived from advertising data (ADINT) with advanced spyware capabilities. Founded in 2019 by Yoad Gidron, a former technical director at Rafael Advanced Defense Systems, alongside Nimrod Schwartz and Rafi Ton of digital advertising firm NUVIAD, Patternz leverages Mobile Advertising ID (MAID) technology to track individuals' locations in real time and",Mass Surveillance Systems,03866c4febae8a27,ready_for_review,1.0,False
5c5278a6475c586b,pcTattletale,pcTattletale,3A,Mass Surveillance Systems,0.9042014004418282,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"pcTattletale. pcTattletale was a remote surveillance app, commonly referred to as ""stalkerware"", designed to secretly track people without their knowledge. The app allowed the person who planted it to remotely view screenshots and private data from the victim's Android or Windows device from anywhere in the world. Although pcTattletale marketed itself as a tool for monitoring employees, it also openly promoted its use for spying",Mass Surveillance Systems,1531b83f4a1eb215,ready_for_review,1.0,True
